userid,user_display_name,user_screen_name,user_profile_description,fake_news,institute_or_Organization,individual,political_affiliate,retweeters_id,retweeters_category,retweetersCategory,retweeters_count,noOfTweets,noOfReTweets,follower_count,following_count,reply_count,like_count,No_of_usersMentioned,hashtag_counts,urls_counts,quote_count,polls_counts,retweet_tweet_ratio,ageOftheAccount,tweet_client,categories
1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f,1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f,1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f,Out of difficulties grow miracles,0,0,1,0,[],[],0,0,291,19,109,152,1,5,7,96,87,1,0,0.0653,932,1,2
1f79381a4164e671b8c329f336cb96c576c86d7e8c7aa1972e9c74a0e220fb4a,1f79381a4164e671b8c329f336cb96c576c86d7e8c7aa1972e9c74a0e220fb4a,1f79381a4164e671b8c329f336cb96c576c86d7e8c7aa1972e9c74a0e220fb4a,"Husband, Dad, Border Collies, Software Consultant/Architect/Developer, Conservative, USA",0,0,1,0,"['ef983249ef6ed5de427c4dc19ad6d966c6cf572c2505e44142e7e7261f917ae6', '269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7', 'fc11ec3417df6e1b4eecc20c87a8f2f73d5bd62d1b6b108a1824737fb9cf3564', '85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723', 'f8d82815f7d03fec70e6e8f50f859b84714024b1024979f418110feb8db9d798', 'aa80df35407d74929dc17b058bdc679ae7f995c237f1cfd09915d970d72f72c1', '6573de49e27687efbc010730ca17840f186351ffb9324abafdb21d336e3b5323', 'f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d', 'd5b03d33025be9a213bb9177892a502894142060da1696d70ddefd80f9e3d82c', '883b2a4d1bd9474e5677af51f6b428354430026c066f210123f10d082593506a', '2637b0478faa3a6a29b773f3ed366d81e017cf0cbb060a185cca49f9a1daef37', '78e3afa133ac2d905a65796ff062a180f5002d9d47adfd11eea79c0fd406d267', '0fa181240674d789ade83b5ce61a29a42f12dddf5a706d80032509f98358a9e5', 'bf842c35921991f566c6b0ce2b17b48a6d0d924cab98c33619fb1aef4feb4fd4', 'fbcdcdebd0a2cf3481ac7922a439d2fbb363cfd10d7dbeb05dd76dde521e97ce', 'ec2109adb67d2a24091026d5d9aab64dadca1fdb2f7355473c9a82f988a9c2a0', '73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631', 'd156fa54738c1cde428f067cabd77c54340258890295836e262764396e67a826', '9654d48c86e21d57ccefa8fbb945ca3355f558bd47bca51ff24ae636043640ed', '6183ad40df50200d0001e2b2e0acfcdb1d5f71ddee9495874a3b1fa2b00b6e25', '8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2', 'c863f6f0e2519b1a5b8b00e4f056fd0eab09a62bcf8be2b5e7eaafa42d89e535']","[0, 2, 3]",3,22,413,481,808,741,2,8,37,225,44,0,0,1.1646,843,1,2
1fd12de8d24da7591d1d82669958f862617684db4a97d05f20c75f596bcf7e82,1fd12de8d24da7591d1d82669958f862617684db4a97d05f20c75f596bcf7e82,1fd12de8d24da7591d1d82669958f862617684db4a97d05f20c75f596bcf7e82,fan of Fedor Emelianenko,0,0,1,0,[],[],0,0,6,10,510,439,0,0,0,7,1,0,0,1.6667,356,4,2
1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,"You can just Inga. Brunette, I love communication, movement and life. Add to friends #rufollow",0,0,1,0,[],[],0,0,3,56,2258,318,0,1,1,1,1,0,0,18.6667,851,4,2
1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,I am a True Conservative and I love my country with all my heart! Happily married....,0,0,1,0,"['ef983249ef6ed5de427c4dc19ad6d966c6cf572c2505e44142e7e7261f917ae6', 'f2634f8d921cd5f5dad31ef764852a23eab7f901975314533e70fb410988b69e', '625c759d1e27b44e7b1723cad8887708a7e319e33a8a457b9dd32c6ada93a036', 'f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d', 'fc11ec3417df6e1b4eecc20c87a8f2f73d5bd62d1b6b108a1824737fb9cf3564', 'a7c8036fe226282e882c9c6e9d9dbd995173b940989e557a2a498809a2910644', 'e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6', 'bbc4027544fc368bfd365de9b36c11bb607eb621a835abbc12914da16c9175b9', '8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e', 'f8d82815f7d03fec70e6e8f50f859b84714024b1024979f418110feb8db9d798', '815561925624b72a95321d039bf8bdf0da5620f8475e62ce2dee37beb71abcab', '2637b0478faa3a6a29b773f3ed366d81e017cf0cbb060a185cca49f9a1daef37', '78e3afa133ac2d905a65796ff062a180f5002d9d47adfd11eea79c0fd406d267', 'f90e3a80ad458600df5a65c081b024a8a50f5a7d6414e15fd627332495867297', '8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2', '9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531']","[0, 2]",2,16,754,5002,1597,1842,34,226,192,920,169,1,0,6.634,1258,1,2
201334945,Andrey Manzolevsky,Manzal_,"Blogger, publicist, citizen, boss",0,0,1,0,[],[],0,0,29,1,23245,3298,8,3,17,7,17,0,0,0.0345,2104,4,2
202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,We were already at the edge of the desert when they began to cover us ...,0,0,1,0,[],[],0,0,7,460,795,1951,0,0,0,8,0,0,0,65.7143,259,1,2
20a24c279b963bf7d19a7099a23a5de59168005497d44e0f5ea3e84e0b9ad6f0,20a24c279b963bf7d19a7099a23a5de59168005497d44e0f5ea3e84e0b9ad6f0,20a24c279b963bf7d19a7099a23a5de59168005497d44e0f5ea3e84e0b9ad6f0,"If you want someone to stay in your life, never be indifferent to him.",0,0,1,0,[],[],0,0,15,2,470,339,0,0,0,1,14,0,0,0.1333,351,4,2
20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93,20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93,20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93,"strength is in truth, whoever has truth is stronger !!!",0,0,1,0,[],[],0,0,63,420,679,1683,0,2,0,6,59,0,0,6.6667,527,4,2
20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,enjoying my life,0,0,1,0,[],[],0,0,1,0,72,1,0,0,0,2,0,0,0,0,378,1,2
20cec8927074f5f846ea12d67c8676de880ccc36f5b95f31255a1ada1bd75996,20cec8927074f5f846ea12d67c8676de880ccc36f5b95f31255a1ada1bd75996,20cec8927074f5f846ea12d67c8676de880ccc36f5b95f31255a1ada1bd75996,Coffeeaholic,0,0,1,0,[],[],0,0,276,22,99,110,2,3,4,95,86,0,0,0.0797,941,1,2
20e9e7bcf1b5805427cb3b92015f3974c408769417d37b7b6169a3819668dca1,20e9e7bcf1b5805427cb3b92015f3974c408769417d37b7b6169a3819668dca1,20e9e7bcf1b5805427cb3b92015f3974c408769417d37b7b6169a3819668dca1,"Everything I like is either illegal, immoral or fattening",0,0,1,0,[],[],0,0,2,10,1,49,0,0,0,0,1,0,0,5,1,1,2
2102138dc8a3dec5e442bfe0fff934ba663d746369cf8f3e55b9d5fd344f71c3,2102138dc8a3dec5e442bfe0fff934ba663d746369cf8f3e55b9d5fd344f71c3,2102138dc8a3dec5e442bfe0fff934ba663d746369cf8f3e55b9d5fd344f71c3,"Public figure, member of the WFP United Russia",0,0,1,0,[],[],0,0,1,1,74,109,0,0,0,0,0,0,0,1,112,1,2
2102d9a41e7ffa7e3f9d67b5b41a3ff77eed1d7d2a8c2c2270f3ad21bc23ad40,2102d9a41e7ffa7e3f9d67b5b41a3ff77eed1d7d2a8c2c2270f3ad21bc23ad40,2102d9a41e7ffa7e3f9d67b5b41a3ff77eed1d7d2a8c2c2270f3ad21bc23ad40,Education and information is our tool and weapon. And we are going to use them.,0,0,1,0,"['3312143142', '4208754922']",[2],1,2,1696,26,4305,5033,1364,14237,827,917,685,98,0,0.0153,365,1,2
212274cc2985b28273a7531d4340aeaf2a6455dd1792fa19d26ba41c54d89105,212274cc2985b28273a7531d4340aeaf2a6455dd1792fa19d26ba41c54d89105,212274cc2985b28273a7531d4340aeaf2a6455dd1792fa19d26ba41c54d89105,pretty and pretty boring,0,0,1,0,"['1650681522', '2616344667', '3d3ace7a95bf1f169655e6c84cb92f918bd580300a107d64fb5e9d56256f46bb', 'ca1079af614db298e607bb72de4e1ba989fa8a85fd018138c824d3048011b367', '2878166306', '2882013788', '2da30e2d49d524713f3a9ffd559f509d4289e32002a44fa3b713d815e25a8a45', 'eaca5eb703fbc67f7b3d0c7542a3e437d35b9116ccd0fafb322ecd0bc93855d9', '41bb9ae5991f53996752a0ab8dd36b543821abca8d5aed8980383c82378e7518', 'b61d47c22efd69b47675c296d5c54e2675da8977504225327611713990b4e784', '1718000594', '3438999494', '2573225349', '138c356cde5939060f3491ce10e756cadb57274aba02e94069345205d0744167', 'ecca3b87af773ebc9e625835243979fdba222f78b250f7ec70d17aabd9b9da26', 'bf19c74d152b05632bd5e626342ea4ab2290e94e2937bddc42d27831d40f9aa6']","[1, 2]",2,16,875,1113,2500,2707,32,456,109,375,169,0,0,1.272,736,1,2
212d372f771b450a49af510355b75d648be51d5ad4e6443bb81e7b91d76d5b45,212d372f771b450a49af510355b75d648be51d5ad4e6443bb81e7b91d76d5b45,212d372f771b450a49af510355b75d648be51d5ad4e6443bb81e7b91d76d5b45,#DefundObamacare #StandWithCruz #MakeDCListen #repealobamacare #TCOT #GodBlessAmerica #InGodWeTrust,0,0,0,1,"['ef983249ef6ed5de427c4dc19ad6d966c6cf572c2505e44142e7e7261f917ae6', '269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7', 'fc11ec3417df6e1b4eecc20c87a8f2f73d5bd62d1b6b108a1824737fb9cf3564', 'e9e55093f99066a1802191d1dd7e43661a118501b7e0ed75cee9cb7803709ae6', '85722e04d52ae21ade22cdf2ce62cf03d2e8eba20a1602b66cb7e65e2713d723', 'aa80df35407d74929dc17b058bdc679ae7f995c237f1cfd09915d970d72f72c1', '6573de49e27687efbc010730ca17840f186351ffb9324abafdb21d336e3b5323', 'c982f7295cf57508a8d39bae6310c9546492d4105cac8d18cc798e56f7573376', 'd5b03d33025be9a213bb9177892a502894142060da1696d70ddefd80f9e3d82c', 'bbc4027544fc368bfd365de9b36c11bb607eb621a835abbc12914da16c9175b9', '59f49ee956e93a989fae7f4cdff1d56f8cd6b9acba8c4652e70a701fb4796224', '78e3afa133ac2d905a65796ff062a180f5002d9d47adfd11eea79c0fd406d267', '089b3f5dde42189a656e553b3688562e038295a0cd42ca6e622a34f68e855c0f', '0fa181240674d789ade83b5ce61a29a42f12dddf5a706d80032509f98358a9e5', 'bf842c35921991f566c6b0ce2b17b48a6d0d924cab98c33619fb1aef4feb4fd4', 'f1ffbe2f28593c6bc0d36593586c5abf618cc8d1bf9557ac451d615b634d6de0', 'db869cae844d0785bd135d4dbca97a219364751938a945f899d590521778f081', '8441ac7f511f45bbb95045f607be33902865e2e9c0ed14b125792804c1e1f7e8', 'ec2109adb67d2a24091026d5d9aab64dadca1fdb2f7355473c9a82f988a9c2a0', '0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf', '2d0c82888417a7f467c69e663a61e25c4507fdc4fbbf1437af731472426d75da', '94c383089f0dd9993020276bd01113ecb5935ad860bfa61e6079e7d548577f76', 'd156fa54738c1cde428f067cabd77c54340258890295836e262764396e67a826', '7d30d114f01d91f61040d75bae326d778e5710816418025582907eda7ab62f27', '6183ad40df50200d0001e2b2e0acfcdb1d5f71ddee9495874a3b1fa2b00b6e25', '5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e', '8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2', '9da254eb4e8a37d4e995e2bcac5030b3b5a45cb7226221ae3cd17560e22c3531']","[0, 1, 2, 3]",4,28,519,228,394,277,5,21,29,179,121,0,0,0.4393,880,1,3
212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,Plus-size model,0,0,1,0,[],[],0,0,442,333,265,442,2,15,0,85,111,0,0,0.7534,650,1,2
2133793ea04e895f437ce2c8605fa992bafd8c5754ea244c13885bc7928db5b2,2133793ea04e895f437ce2c8605fa992bafd8c5754ea244c13885bc7928db5b2,2133793ea04e895f437ce2c8605fa992bafd8c5754ea244c13885bc7928db5b2,"Christian, Conservative, Texan, student, and Twitter user. Have a nice day #tcot #GodBlessAmerica #RedNationRising",0,0,0,1,[],[],0,0,374,286,736,695,0,1,1,59,116,0,0,0.7647,57,1,3
2178836894,Elite theory,boeing_is_back,Seeing beyond your nose,0,0,1,0,"['978ffcbc2a408d0b65d3775baa3b54b7c67b8540b621b85f24ad9fee2309fcaf', '39d76e30fa6821e452e27193c3130faa1972b0bfa618969b241609b64dfdfddc']",[2],1,2,5,0,31556,10932,0,70,0,0,2,0,0,0,1263,0,2
219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,"Student of First Med, teaching the technique of insomnia HD",0,0,1,0,[],[],0,0,7,445,802,1978,0,0,0,10,0,0,0,63.5714,390,4,2
21b06608ae50fdd772e3ef82baea8b8ad415971fb412d27a5e874865834d67f7,21b06608ae50fdd772e3ef82baea8b8ad415971fb412d27a5e874865834d67f7,21b06608ae50fdd772e3ef82baea8b8ad415971fb412d27a5e874865834d67f7,"I am always a beginner. I only try to include different parts of life; the pastoral, the tragic, et cetera",0,0,1,0,[],[],0,0,3,4,3,18,0,5,0,3,0,0,0,1.3333,7,1,2
21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,"Lover of Life and Israel, Jesus and Country music! Conservative Christian! #NRA#2A #Infidel #tcot #InGodWeTrust",0,0,0,1,"['8904f4d3a46cc384b9118d5ec434779b4b5f1406b384e026ec51a1015fe0eff8', 'f656411ab6d63685f868421c4b381779ce97b3470f701edf9ca9ebb5a0226e3d', '349144213c3141c70f1021f47d801f6e7bb56dd7faa3302b023b0e82c0f70869', 'd156fa54738c1cde428f067cabd77c54340258890295836e262764396e67a826', 'fc11ec3417df6e1b4eecc20c87a8f2f73d5bd62d1b6b108a1824737fb9cf3564', '9654d48c86e21d57ccefa8fbb945ca3355f558bd47bca51ff24ae636043640ed', 'aa80df35407d74929dc17b058bdc679ae7f995c237f1cfd09915d970d72f72c1', 'ec2109adb67d2a24091026d5d9aab64dadca1fdb2f7355473c9a82f988a9c2a0', '2637b0478faa3a6a29b773f3ed366d81e017cf0cbb060a185cca49f9a1daef37', '78e3afa133ac2d905a65796ff062a180f5002d9d47adfd11eea79c0fd406d267', '0994abf9fb8fe1bf699d0e101e9603b30f369e94a0eec1109e2f654b1a9c5caf', '8d54f855e43cf264874a99b36f950a68eea08c0527a47aa8c6332b146ef1ccd2', 'c863f6f0e2519b1a5b8b00e4f056fd0eab09a62bcf8be2b5e7eaafa42d89e535', '2503fce373be75b596b2a00132cf539d95b135da0e1f20772c60937bbd861ccd']","[0, 1, 2]",3,14,665,2564,669,998,5,41,60,460,103,1,0,3.8556,1462,1,3
21e6f1927c7205a97a1dc67bb24b0df07423e1962dade38ec333f103a7926dcf,21e6f1927c7205a97a1dc67bb24b0df07423e1962dade38ec333f103a7926dcf,21e6f1927c7205a97a1dc67bb24b0df07423e1962dade38ec333f103a7926dcf,Happy wife and mom of 2 adorable babies,0,0,1,0,[],[],0,0,1,0,106,127,0,0,0,2,0,0,0,0,951,1,2
21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,"Young (in spirit), Gifted and Black. Proud Progressive Woman. A Man Who Stands For Nothing Will Fall For Anything- Malcolm X (MY ADDITION) #MalcolmX #BLM",0,0,0,1,"['f34f034f13f96195e932781c94862cfa54e86b274c0e156b72b7f84bd680acc8', '8d313bc4410c3158379fb24df70f09dc2f5c96cef6aa527df856b61d1ffdd89e', '4188a238189b84504e938657369f0084adc37a0cda236d98c181b992a0a09317', '4859142199']","[1, 2]",2,4,383,5866,1038,821,6,42,69,286,75,0,0,15.3159,1061,3,3
2260605925,Svetlanka,SvetlankaZZzzz,someday i will be useful,0,0,1,0,[],[],0,0,7,4,5402,341,0,0,0,2,6,0,0,0.5714,344,4,2
2262049316,LIVE DIGEST,digestlj,In Live Digest we collect all the most exciting and exciting.,0,0,1,0,[],[],0,0,8,414,16390,1200,0,0,1,6,5,0,0,51.75,561,1,2
2263064f8c6b811b350ee05a1f00d82ba82013bd0d01d18630b530d6dde400a6,2263064f8c6b811b350ee05a1f00d82ba82013bd0d01d18630b530d6dde400a6,2263064f8c6b811b350ee05a1f00d82ba82013bd0d01d18630b530d6dde400a6,"All on the topic :; Knitting and crocheting,",0,0,1,0,"['277786880fdb3b73b34dacff7a4ac44bdc009b5e88bb5cb9f4320621f012823b', 'dab36567cc11009216e9c299b8c15e3ff020f19417b4a5f142de1fef4a6d02c8']","[1, 3]",2,2,6,0,851,20,0,1,0,0,6,0,0,0,237,4,2
229217263f92580803d1f911d843306459e118a276d279464e5a7da268529598,229217263f92580803d1f911d843306459e118a276d279464e5a7da268529598,229217263f92580803d1f911d843306459e118a276d279464e5a7da268529598,"Man starts over again everyday, in spite of all he knows, against all he knows.",0,0,1,0,"['f0b5134d2b9f6de96a51f3d01bcadd2e8e0fee2e5fd21c728cf6674f8edded59', '1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f', 'aeff3f0c795c8ccd42b553bad2d1b09cf92b6188edde0dbedca7b008caac3f28', 'ae023844ecbeea50820a894fcf356f99c8631dc2ae6d5652f2de9e36e771ac31', '13c70274baada7a8149ad5cf14f498a27a6350b75973cf9efd1ca628d022c7ab', '20cec8927074f5f846ea12d67c8676de880ccc36f5b95f31255a1ada1bd75996', '2e53be78d33abaff627fc091e0317b2a030935496e0ae80cf116faa51ae93d4d', '3b00f04c72895c23c0a2ccd70a9da6bc7866c969d91f820198b2e47499b9ce4f', 'a4746268702db4284bc6a181832b74150ff5afe77c0e369d72f03f1029d8664b', '93039346fb706a39d165ca9ed352a842cb8485a631238e08413666c9b76b1f7a', '14855e27d142324b6e1edac4ee19cba077506235bc9a5ce1d62b108443b2e3be', 'c76815413de89f114fa30d9ea807d394c27fbf81477690bd351c9dac338ca719']","[2, 3]",2,12,75,38,105,101,5,9,8,153,1,1,0,0.5067,916,1,2
22954a99222f0f95f64273d80581dcebc3c0205f9bd66a88e36a3ba3b46bc9df,22954a99222f0f95f64273d80581dcebc3c0205f9bd66a88e36a3ba3b46bc9df,22954a99222f0f95f64273d80581dcebc3c0205f9bd66a88e36a3ba3b46bc9df,You miss 100% of the shots you donÃ¢â‚¬â„¢t take.,0,0,1,0,[],[],0,0,326,1,47,199,2,2,0,201,31,0,0,0.0031,206,1,2
22ca3f1b3fd9567be220a8b55f2f648d73b9c9171a94710579f9169c0723c55f,22ca3f1b3fd9567be220a8b55f2f648d73b9c9171a94710579f9169c0723c55f,22ca3f1b3fd9567be220a8b55f2f648d73b9c9171a94710579f9169c0723c55f,"""Believe you can and youre halfway there.""",0,0,1,0,"['28db065cf559048b1705a1dac4d6c459e0f9241ea643b2937f57026d85842e87', '6248d717624d0f552cf48455be340c329fa56f2ac46d7c5c150c2f4ba4864e4f']",[2],1,2,258,4,73,300,1,3,0,98,19,0,0,0.0155,150,1,2
22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,falling in love,0,0,1,0,[],[],0,0,396,9,108,100,3,12,4,81,114,1,0,0.0227,955,1,2
22eb391be340679b5fc8c3fcc7980a02c5fefb4aeabcf3d2a52ff74d0f8d74ce,22eb391be340679b5fc8c3fcc7980a02c5fefb4aeabcf3d2a52ff74d0f8d74ce,22eb391be340679b5fc8c3fcc7980a02c5fefb4aeabcf3d2a52ff74d0f8d74ce,School number 1847,0,0,1,0,[],[],0,0,1,0,242,1059,0,0,0,0,1,0,0,0,388,4,2
22fb77e238ddb1f311858e3f1fa29cf8094c9c4826d5445f8b6267aa00a0ebd5,22fb77e238ddb1f311858e3f1fa29cf8094c9c4826d5445f8b6267aa00a0ebd5,22fb77e238ddb1f311858e3f1fa29cf8094c9c4826d5445f8b6267aa00a0ebd5,sudden meetings are often unforgettable,0,0,1,0,[],[],0,0,13,4,317,469,0,0,0,0,13,0,0,0.3077,396,4,2
2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6,2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6,2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6,Patriot of Russia,0,0,1,0,[],[],0,0,2,465,707,1015,0,0,0,2,1,0,0,232.5,279,4,2
2351739462,Cold War 2.0,coldwar20_ru,The only account paid for by the Kremlin.,0,1,0,0,"['d6fd0df127cc6f8aabb0355ec3203321e7d8d81ea6ff24f8e61e7f6fc47f3236', '5a3d0133b48dea524c6e8680fe1800fdbbb60a7384da06473c42a741223fa1d0', 'aeeccde405d63f386de1811e668feeb8ebb0c51a732d4587526f897caf4a1579']","[2, 3]",2,3,165,90,53175,5434,80,198,213,41,43,0,0,0.5455,1034,4,1
2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,Explorer!,0,0,1,0,[],[],0,0,290,14,100,105,0,3,0,78,66,0,0,0.0483,716,1,2
237d668640e8c2562f03624c08c150f6d7fd5c23e8b6e47248eea93c4099f4e6,237d668640e8c2562f03624c08c150f6d7fd5c23e8b6e47248eea93c4099f4e6,237d668640e8c2562f03624c08c150f6d7fd5c23e8b6e47248eea93c4099f4e6,Viktoria Sadr),0,0,1,0,[],[],0,0,22,7,54,62,0,1,0,2,0,0,0,0.3182,318,1,2
23dde95f6135ab333fab997ea397603ddf208d1f91a43846f0a162581949fa0c,23dde95f6135ab333fab997ea397603ddf208d1f91a43846f0a162581949fa0c,23dde95f6135ab333fab997ea397603ddf208d1f91a43846f0a162581949fa0c,"""Milwaukees latest news source. Follow us for original reporting and trusted news @MilwaukeeVoice. DM your local news tips""",1,0,0,0,"['70007b94f796e3b39c18da7711327730b9e58032323c6e7b8438fc9c6acf835c', '2d60b8bc4ff97649d507084f47f8e916263eac2d7e60ab7576d7c0722c39f88b', 'efbb959a308f1bd1199a15221511bdd9e8945a3a02da83ce9d6585224733a8f6', '4188a238189b84504e938657369f0084adc37a0cda236d98c181b992a0a09317', '40bd0ff013b85c7646ca07ad238bc4dc865ce2cc87034af6e7884e69481f6422', '56078c7539382d72f23d6958f0c74928ae27bd6e6a798e3cfcfe661696d3fc62', '4b1b8fbdbc1dca11a9d60bfce27f089baef009535fdbf6d18901fa63a265909c']","[0, 2]",2,7,9168,1,3621,4547,599,1263,5,9053,870,3,1,0.0001,477,0,0
241d2b1113b86bcfea377a9bfcf035f833d65a3a7b97f4e874b14d2f89444b09,241d2b1113b86bcfea377a9bfcf035f833d65a3a7b97f4e874b14d2f89444b09,241d2b1113b86bcfea377a9bfcf035f833d65a3a7b97f4e874b14d2f89444b09,The best and most beautiful things in the world cannot be seen or even touched - they must be felt with the heart,0,0,1,0,[],[],0,0,1,0,128,176,0,0,0,2,0,0,0,0,916,1,2
2484642526,Warfare Worldwide,WarfareWW,Political & Military Analyst,0,0,0,1,"['2351739462', '162e221e84ee10aaa2b9d712b2adec991c9ca0f409411c5fa35d7c508dea4cc2', '8582c997c654ad854816b723b566f801267b5a315c66e5080de02f4850b90d52', '3259934997', '3899481526', '2589513234', '3197151086', 'b6c059e561c5815e1f51f3d7776c052bd888eab593060cb3e3896832df84c7f9', '1240007161']","[2, 3]",2,9,815,9,33375,7498,1760,10970,530,1174,75,1515,0,0.011,1264,1,3
